"Timestamp","MAC address","Bar code number","Building location","Make","Model","Model #","Serial Number","Building","Asset Category ID","Employee name","Comments"
,"00 05 02 37 D5 A4","SG852M5ZFPZ","RM110","Apple","PowerMac G3","M5183","SG852M5ZFPZ","THMS","Desktop",,
,"00 60 97 25 57 F9","6107DYSZE093","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZE093","THMS","Desktop",,
,"0018E7074F88","6107DYSZE400","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZE400","THMS","Desktop",,
,,"7VM3Q31","RM110","Dell","Dimension 2400","MTC2","7VM3Q31","THMS","Desktop",,
,,"J66GX41","RM110","Dell","Dimension 4600","DMC","J66GX41","THMS","Desktop",,
,,"6107DYSZJ723","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZJ723","THMS","Desktop",,
,,"6107DYSZA054","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZA054","THMS","Desktop",,
,,"6107DYSZJ688","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZJ688","THMS","Desktop",,
,,"6107DYSZE395","RM110","Compaq","Deskpro EN","ENL/P733/20e/8/256a US","6107DYSZE395","THMS","Desktop",,
,,"24CL641","RM110","Dell","Optiplex GX270","DHS","24CL641","THMS","Desktop",,
,"None","917160200883000015X5U131","RM110","Acer","AcerView 54e","7254e","917160200883000015X5U131","THMS","13"" CRT",,
,"None","ADSK90622256","RM110","AOC","Spectrum 4V","4V","ADSK90622256","THMS","13"" CRT",,
,"None","MX0Y13524760541GBMR0","RM110","Dell",,"E773s","MX0Y13524760541GBMR0","THMS","15"" CRT",,
,"None","MX0832DX4780105PH0VE","RM110","Dell",,"E770p","MX0832DX4780105PH0VE","THMS","15"" CRT",,
,"None","MX0Y13524760541GBN05","RM110","Dell",,"E773s","MX0Y13524760541GBN05","THMS","15"" CRT",,
,"None","CN0Y1352476094BMBTMU","RM110","Dell",,"E773s","CN0Y1352476094BMBTMU","THMS","15"" CRT",,
,,"20611955HRY","RM110","GCC","Elite 21N","Elite 21N","20611955HRY","THMS","Printer",,
,,"MXM82601BW","RM110","HP","dx2400 MicroTower","HG069AV (HP lookup)","MXM82601BW","THMS","Desktop",,
,"00 11 24 CA 96 9A","YM5281LPSCG","RM110","Apple","eMac","A1002","YM5281LPSCG","THMS","Desktop",,
,"00 03 93 06 0C FE","YM1261QZLG8","RM110","Apple","iMac","M5521","YM1261QZLG8","THMS","Desktop",,
,"00 14 51 00 74 56","YM5251T1SCH","RM110","Apple","eMac","A1002","YM5251T1SCH","THMS","Desktop",,
,"00 11 24 CA 97 D2","YM52817JSCG","RM110","Apple","eMac","A1002","YM52817JSCG","THMS","Desktop",,
,"00 03 93 9E A8 8A","G82293ARMB6","RM119","Apple","iMac","M5521","G82293ARMB6","THMS","Desktop","Lovejoy",
,"00 03 93 16 9B EA","YM1282HQLFB","RM119","Apple","iMac","M5521","YM1282HQLFB","THMS","Desktop","Lovejoy",
,"00 14 51 40 DA D8",320790,"Mr Thurston's","Apple","iBook G4","A1133","4H631C2PVR3","THMS","Laptop","Thurston",
,"None","T 41382","RM118","InFocus","Projector X2","X2","AMMC42100966","THMS","Projector","Coombs",
,"None","T 49372","RM119","Dell","Projector 1200MP","1200MP","G3CFX81","THMS","Projector","Lovejoy",
,"00 14 51 40 37 C8",322182,"RM123A","Apple","iBook G4","A1133","4H631GB4VR3","THMS","Laptop","Cunningham",
,"None","T 48834","RM124","Epson","EMP-S5 Projector","EMP-S5","JWUF7X3952L","THMS","Projector","Bari",
,"00 14 51 19 4D B4",322064,"RM124","Apple","iBook G4","A1133","4H631HFMVR3","THMS","Laptop","Bari",
,"None","T 66380","RM117","Epson","H283A Projector","H283A","L5JF920103L","THMS","Projector","Gallagher",
,"00 0D 93 4C 22 50","G85232LLSCF","RM117","Apple","eMac","A1002","G85232LLSCF","THMS","Desktop","Gallagher",
,"None","L5JF971376L","RM219","Epson","H283A Projector","H283A","L5JF971376L","THMS","Projector","Magoon",
,"None","T 66307","RM222","InFocus","IN2102EP","IN2102EP","AZMB82800636","THMS","Projector","Doucette",
,"None","T 60691","RM218","Epson","H283A Projector","H283A","L5JF920218L","THMS","Projector","Jagger",
,"None","T 66885","RM217","Epson","H283A Projector","H283A","L5JF920107L","THMS","Projector","Danielson",
,"None","T 65141","RM216","Epson","H283A Projector","H283A","L5JF920219L","THMS","Projector","Davis",
,"None","T 49226","RM215","Epson","EMP-S5 Projector","EMP-S5","JWUF7X3944L","THMS","Projector","Fecteau",
,"00 0D 93 45 55 AC","G84460R1QQH","RM212","Apple","eMac","A1002","G84460R1QQH","THMS","Projector","Hicock",
,"None","99L537201130400586TAB011","RM212","BenQ","FP767","FP767","99L537201130400586TAB011","THMS","Monitor","Hicock",
,"None","T 48934","RM212","Epson","H283A Projector","H283A","L5JF932793L","THMS","Projector","Hicock",
,"None","T 66962","RM212","Epson","EMP-53 Projector","EMP-53","EYM0380951K","THMS","Projector","Hicock",
,"None","C1MI67HC501649N","RM212","Samsung","SDP-860","SDP-860","C1MI67HC501649N","THMS","Projector","Hicock",
